timestamp,rule_name,severity,client_ip,domain,description,mitre_tactics,mitre_techniques,ml_score_A,ml_score_B,ml_combined_score,ml_confidence,enriched_reputation,enriched_dns
2026-03-19T12:45:17.904873,Z-score Statistical Detection - query_length,Medium,192.168.197.135,scotiaitrade.lyncdiscoverinternal.lab.local,"Statistical anomaly: query_length Z-score = 2.46 (value: 43, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.904930,Z-score Statistical Detection - query_length,High,192.168.197.135,luat01-secure-channel-api.luat02-secure-channel-api.lab.local,"Statistical anomaly: query_length Z-score = 4.67 (value: 61, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.904984,Z-score Statistical Detection - query_length,Medium,192.168.197.135,stg-thumbnail-image-space.vita.lab.local,"Statistical anomaly: query_length Z-score = 2.09 (value: 40, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905044,Z-score Statistical Detection - query_length,Medium,192.168.197.135,inboundhandler.int-dbusinesscenter.lab.local,"Statistical anomaly: query_length Z-score = 2.58 (value: 44, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905099,Z-score Statistical Detection - query_length,Medium,192.168.197.135,smarttrackii5year.variableannuities.lab.local,"Statistical anomaly: query_length Z-score = 2.70 (value: 45, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905154,Z-score Statistical Detection - query_length,Medium,192.168.197.135,sintwso00skylab.stagedcontainers.lab.local,"Statistical anomaly: query_length Z-score = 2.33 (value: 42, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905208,Z-score Statistical Detection - query_length,Medium,192.168.197.135,assetdigitization.berthplanner.lab.local,"Statistical anomaly: query_length Z-score = 2.09 (value: 40, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905262,Z-score Statistical Detection - query_length,Medium,192.168.197.135,servicerequestformadmin.translation.lab.local,"Statistical anomaly: query_length Z-score = 2.70 (value: 45, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905316,Z-score Statistical Detection - query_length,High,192.168.197.135,virtual-care-patient.virtual-care-visit.lab.local,"Statistical anomaly: query_length Z-score = 3.19 (value: 49, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905386,Z-score Statistical Detection - query_length,Medium,192.168.197.135,tnl3-photo.vaccineclinicscheduler.lab.local,"Statistical anomaly: query_length Z-score = 2.46 (value: 43, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905483,Z-score Statistical Detection - query_length,High,192.168.197.135,jeudepredictionsnfl.jeudepredictionsolympiques.lab.local,"Statistical anomaly: query_length Z-score = 4.06 (value: 56, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905588,Z-score Statistical Detection - query_length,High,192.168.197.135,jeudepredictionsiihf.jeudepredictionslnh.lab.local,"Statistical anomaly: query_length Z-score = 3.32 (value: 50, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905667,Z-score Statistical Detection - query_length,Medium,192.168.197.135,solutionsmedia.solutionsmedia-cms.lab.local,"Statistical anomaly: query_length Z-score = 2.46 (value: 43, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905724,Z-score Statistical Detection - query_length,High,192.168.197.135,storeedgefd-origin.storeedgefd-ppe-origin.lab.local,"Statistical anomaly: query_length Z-score = 3.44 (value: 51, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905779,Z-score Statistical Detection - query_length,Medium,192.168.197.135,sfdataservice-staging.ssl-images.lab.local,"Statistical anomaly: query_length Z-score = 2.33 (value: 42, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905833,Z-score Statistical Detection - query_length,Medium,192.168.197.135,school-service.secure-video-cdn.lab.local,"Statistical anomaly: query_length Z-score = 2.21 (value: 41, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905887,Z-score Statistical Detection - query_length,High,192.168.197.135,mobilesecuritycore-detection-stage.nec-trade-stag.lab.local,"Statistical anomaly: query_length Z-score = 4.43 (value: 59, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905942,Z-score Statistical Detection - query_length,Medium,192.168.197.135,misc-ssl.realtime-content-propagation.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.905996,Z-score Statistical Detection - query_length,Medium,192.168.197.135,geocodeservice-perf.geocodeservice-qa.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906057,Z-score Statistical Detection - query_length,High,192.168.197.135,cloudinaryproxy-cn.digitalassets-contents.lab.local,"Statistical anomaly: query_length Z-score = 3.44 (value: 51, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906116,Z-score Statistical Detection - query_length,Medium,192.168.197.135,smp-device-content.social-plugins.lab.local,"Statistical anomaly: query_length Z-score = 2.46 (value: 43, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906171,Z-score Statistical Detection - query_length,Medium,192.168.197.135,music-jp-dn.navbharattimesfeeds.lab.local,"Statistical anomaly: query_length Z-score = 2.21 (value: 41, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906246,Z-score Statistical Detection - query_length,Medium,192.168.197.135,mlsymnotifications.mmnotification.lab.local,"Statistical anomaly: query_length Z-score = 2.46 (value: 43, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906302,Z-score Statistical Detection - query_length,Medium,192.168.197.135,smp-paymentservices.specialoffers.lab.local,"Statistical anomaly: query_length Z-score = 2.46 (value: 43, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906357,Z-score Statistical Detection - query_length,Medium,192.168.197.135,staging-ugc-api.streamermobile.lab.local,"Statistical anomaly: query_length Z-score = 2.09 (value: 40, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906411,Z-score Statistical Detection - query_length,Medium,192.168.197.135,production-ugc.production-ugc-api.lab.local,"Statistical anomaly: query_length Z-score = 2.46 (value: 43, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906466,Z-score Statistical Detection - query_length,High,192.168.197.135,amp-api-search.bank-account-entry-service.lab.local,"Statistical anomaly: query_length Z-score = 3.44 (value: 51, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906520,Z-score Statistical Detection - query_length,High,192.168.197.135,stg-gl-pre-registraion.stg-gl-pre-registration.lab.local,"Statistical anomaly: query_length Z-score = 4.06 (value: 56, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906575,Z-score Statistical Detection - query_length,Medium,192.168.197.135,sbsondemandsony.sbsondemandsonyps3.lab.local,"Statistical anomaly: query_length Z-score = 2.58 (value: 44, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906633,Z-score Statistical Detection - query_length,High,192.168.197.135,sbsondemandpanasonic.sbsondemandpanasonic2016.lab.local,"Statistical anomaly: query_length Z-score = 3.93 (value: 55, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906688,Z-score Statistical Detection - query_length,Medium,192.168.197.135,sbsondemandhbbtv.sbsondemandhisense.lab.local,"Statistical anomaly: query_length Z-score = 2.70 (value: 45, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906742,Z-score Statistical Detection - query_length,Medium,192.168.197.135,osbstg-ussvc-rusvc.osbstg2-rusvc.lab.local,"Statistical anomaly: query_length Z-score = 2.33 (value: 42, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906796,Z-score Statistical Detection - query_length,Medium,192.168.197.135,osbstg-krsvc-rusvc.osbstg-rusvc.lab.local,"Statistical anomaly: query_length Z-score = 2.21 (value: 41, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906851,Z-score Statistical Detection - query_length,Medium,192.168.197.135,osbstg-apps-rusvc.osbstg-auth-rusvc.lab.local,"Statistical anomaly: query_length Z-score = 2.70 (value: 45, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906906,Z-score Statistical Detection - query_length,Medium,192.168.197.135,detours.dev-gl-pre-registraion.lab.local,"Statistical anomaly: query_length Z-score = 2.09 (value: 40, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.906960,Z-score Statistical Detection - query_length,High,192.168.197.135,websearch-service-staging.webvehicle-service.lab.local,"Statistical anomaly: query_length Z-score = 3.81 (value: 54, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907014,Z-score Statistical Detection - query_length,High,192.168.197.135,webassets-website.webreconditioning-service.lab.local,"Statistical anomaly: query_length Z-score = 3.69 (value: 53, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907069,Z-score Statistical Detection - query_length,Medium,192.168.197.135,vehpurchase-mgmtportal.vendorgateway.lab.local,"Statistical anomaly: query_length Z-score = 2.82 (value: 46, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907131,Z-score Statistical Detection - query_length,Medium,192.168.197.135,vehiclepurchase-service-staging.lab.local,"Statistical anomaly: query_length Z-score = 2.21 (value: 41, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907186,Z-score Statistical Detection - query_length,High,192.168.197.135,searchrecommendations-service-staging.secure-canalplay-chromecast.lab.local,"Statistical anomaly: query_length Z-score = 6.39 (value: 75, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907241,Z-score Statistical Detection - query_length,Medium,192.168.197.135,media-image-data-service.media-pass.lab.local,"Statistical anomaly: query_length Z-score = 2.70 (value: 45, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907297,Z-score Statistical Detection - query_length,High,192.168.197.135,maxcare-service-staging.maxoffer-service.lab.local,"Statistical anomaly: query_length Z-score = 3.32 (value: 50, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907352,Z-score Statistical Detection - query_length,Medium,192.168.197.135,learningondemand.logistics-service.lab.local,"Statistical anomaly: query_length Z-score = 2.58 (value: 44, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907406,Z-score Statistical Detection - query_length,Medium,192.168.197.135,canalplay-media.dealer-appraisal.lab.local,"Statistical anomaly: query_length Z-score = 2.33 (value: 42, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907564,Z-score Statistical Detection - query_length,Medium,192.168.197.135,appraisal-check-in.appraisal-gateway.lab.local,"Statistical anomaly: query_length Z-score = 2.82 (value: 46, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907650,Z-score Statistical Detection - query_length,Medium,192.168.197.135,podcast-testing.poweryourtrade.lab.local,"Statistical anomaly: query_length Z-score = 2.09 (value: 40, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907708,Z-score Statistical Detection - query_length,Medium,192.168.197.135,eventhub-cockpit-st.gisc-washington.lab.local,"Statistical anomaly: query_length Z-score = 2.70 (value: 45, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907764,Z-score Statistical Detection - query_length,Medium,192.168.197.135,studentpodcastchallenge.update-akamai.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907822,Z-score Statistical Detection - query_length,Medium,192.168.197.135,pasarelapagos.prdrecsstbsuggest.lab.local,"Statistical anomaly: query_length Z-score = 2.21 (value: 41, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907878,Z-score Statistical Detection - query_length,Medium,192.168.197.135,myhelprequests.new-broadbandshield.lab.local,"Statistical anomaly: query_length Z-score = 2.58 (value: 44, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907934,Z-score Statistical Detection - query_length,Medium,192.168.197.135,bananarepublicfactory.broadbandshield.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.907989,Z-score Statistical Detection - query_length,Medium,192.168.197.135,archie-retail.archimedesretail.lab.local,"Statistical anomaly: query_length Z-score = 2.09 (value: 40, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908044,Z-score Statistical Detection - query_length,Medium,192.168.197.135,activatemychannels.agent-offline.lab.local,"Statistical anomaly: query_length Z-score = 2.33 (value: 42, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908101,Z-score Statistical Detection - query_length,Medium,192.168.197.135,staging-static-media.staging-sytycd.lab.local,"Statistical anomaly: query_length Z-score = 2.70 (value: 45, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908156,Z-score Statistical Detection - query_length,Medium,192.168.197.135,securemailmortgage.stage-vcms-assets.lab.local,"Statistical anomaly: query_length Z-score = 2.82 (value: 46, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908210,Z-score Statistical Detection - query_length,Medium,192.168.197.135,nc-pod1-smp-device.nc-pod2-smp-device.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908265,Z-score Statistical Detection - query_length,Medium,192.168.197.135,intstage-vcms-assets.intstage1.lab.local,"Statistical anomaly: query_length Z-score = 2.09 (value: 40, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908320,Z-score Statistical Detection - query_length,Medium,192.168.197.135,dev-sbstatic-ak-s3.dev-vcms-assets.lab.local,"Statistical anomaly: query_length Z-score = 2.58 (value: 44, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908374,Z-score Statistical Detection - query_length,High,192.168.197.135,nyhetsbrev.oci-prod-integration-mipaasiaasservices-dlz.lab.local,"Statistical anomaly: query_length Z-score = 5.04 (value: 64, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908428,Z-score Statistical Detection - query_length,High,192.168.197.135,oci-prod-integration-mipaasiaasservices-iam.lab.local,"Statistical anomaly: query_length Z-score = 3.69 (value: 53, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908482,Z-score Statistical Detection - query_length,High,192.168.197.135,partner-int-api.secure-assets-performance.lab.local,"Statistical anomaly: query_length Z-score = 3.44 (value: 51, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908536,Z-score Statistical Detection - query_length,Medium,192.168.197.135,uat-static-account.uat-static-overlay.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908593,Z-score Statistical Detection - query_length,Medium,192.168.197.135,trackmania-public-cn.uat-avatars.lab.local,"Statistical anomaly: query_length Z-score = 2.33 (value: 42, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908652,Z-score Statistical Detection - query_length,High,192.168.197.135,stratesys.tm-china-prod-storage-client-file.lab.local,"Statistical anomaly: query_length Z-score = 3.69 (value: 53, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908707,Z-score Statistical Detection - query_length,Medium,192.168.197.135,static-cstore.static-cstore-staging.lab.local,"Statistical anomaly: query_length Z-score = 2.70 (value: 45, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908761,Z-score Statistical Detection - query_length,High,192.168.197.135,notredameinteractivetour.pasarelapagospre.lab.local,"Statistical anomaly: query_length Z-score = 3.44 (value: 51, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908815,Z-score Statistical Detection - query_length,High,192.168.197.135,msr-cert2-cn-public-ubiservices.msr-dev-cn-public-ubiservices.lab.local,"Statistical anomaly: query_length Z-score = 5.90 (value: 71, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908869,Z-score Statistical Detection - query_length,High,192.168.197.135,lt-cn-public-ws-ubiservices.maniaplanet4-packages-nadeo.lab.local,"Statistical anomaly: query_length Z-score = 5.16 (value: 65, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908923,Z-score Statistical Detection - query_length,High,192.168.197.135,jdnow-api-contentapistoragest.jdnow-api-contentapistoragest-demo.lab.local,"Statistical anomaly: query_length Z-score = 6.27 (value: 74, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.908977,Z-score Statistical Detection - query_length,High,192.168.197.135,dev-cn-public-ubiservices.dev-cn-public-ws-ubiservices.lab.local,"Statistical anomaly: query_length Z-score = 5.04 (value: 64, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909032,Z-score Statistical Detection - query_length,High,192.168.197.135,cert2-cn-public-ws-ubiservices.cn-public-ubiservices.lab.local,"Statistical anomaly: query_length Z-score = 4.79 (value: 62, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909086,Z-score Statistical Detection - query_length,High,192.168.197.135,tj-pod3-smp-device-asset.workplacebenefits.lab.local,"Statistical anomaly: query_length Z-score = 3.56 (value: 52, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909143,Z-score Statistical Detection - query_length,High,192.168.197.135,sh-pod3-smp-device-asset.sh-pod4-smp-device-asset.lab.local,"Statistical anomaly: query_length Z-score = 4.43 (value: 59, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909200,Z-score Statistical Detection - query_length,Medium,192.168.197.135,pr-pod5-smp-device-asset.search-stage.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909254,Z-score Statistical Detection - query_length,High,192.168.197.135,pr-pod1-smp-paymentservices.pr-pod2-smp-device-asset.lab.local,"Statistical anomaly: query_length Z-score = 4.79 (value: 62, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909308,Z-score Statistical Detection - query_length,High,192.168.197.135,nc-pod4-smp-device-asset.nc-pod5-smp-device-asset.lab.local,"Statistical anomaly: query_length Z-score = 4.43 (value: 59, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909361,Z-score Statistical Detection - query_length,High,192.168.197.135,nc-pod1-smp-device-asset.nc-pod1-smp-paymentservices.lab.local,"Statistical anomaly: query_length Z-score = 4.79 (value: 62, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909415,Z-score Statistical Detection - query_length,Medium,192.168.197.135,harmondiscount.harmonfacevalues.lab.local,"Statistical anomaly: query_length Z-score = 2.21 (value: 41, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909494,Z-score Statistical Detection - query_length,High,192.168.197.135,cn-nc-pod5-smp-device-asset.cn-pr-pod3-smp-device-asset.lab.local,"Statistical anomaly: query_length Z-score = 5.16 (value: 65, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909559,Z-score Statistical Detection - query_length,Medium,192.168.197.135,orderinstore.payment-reference-svc.lab.local,"Statistical anomaly: query_length Z-score = 2.58 (value: 44, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909614,Z-score Statistical Detection - query_length,Medium,192.168.197.135,heros-ultraman.jleague-playersanthem.lab.local,"Statistical anomaly: query_length Z-score = 2.82 (value: 46, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909673,Z-score Statistical Detection - query_length,Medium,192.168.197.135,stage-modulesdownload.wamimages.lab.local,"Statistical anomaly: query_length Z-score = 2.21 (value: 41, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909728,Z-score Statistical Detection - query_length,Medium,192.168.197.135,accessportalqaf5.accessportalqaf6.lab.local,"Statistical anomaly: query_length Z-score = 2.46 (value: 43, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909783,Z-score Statistical Detection - query_length,Medium,192.168.197.135,accessportalqaf1.accessportalqaf2.lab.local,"Statistical anomaly: query_length Z-score = 2.46 (value: 43, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909838,Z-score Statistical Detection - query_length,Medium,192.168.197.135,csbtestingipfacts.csbtestingsvis.lab.local,"Statistical anomaly: query_length Z-score = 2.33 (value: 42, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909891,Z-score Statistical Detection - query_length,Medium,192.168.197.135,scotiainsurance.scotialifefinancial.lab.local,"Statistical anomaly: query_length Z-score = 2.70 (value: 45, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.909946,Z-score Statistical Detection - query_length,Medium,192.168.197.135,ee1-ethaneurope.ee2-ethaneurope.lab.local,"Statistical anomaly: query_length Z-score = 2.21 (value: 41, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.910001,Z-score Statistical Detection - query_length,Medium,192.168.197.135,skillbuilder.csbtestingpmfacts.lab.local,"Statistical anomaly: query_length Z-score = 2.09 (value: 40, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.910055,Z-score Statistical Detection - query_length,Medium,192.168.197.135,srvcwl3psaas.swedbank-custodyconnect.lab.local,"Statistical anomaly: query_length Z-score = 2.82 (value: 46, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.910110,Z-score Statistical Detection - query_length,Medium,192.168.197.135,sieportalintegration.sieportalquality.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.910168,Z-score Statistical Detection - query_length,Medium,192.168.197.135,oak-extranet-op440.oak-extranet-op441.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.910223,Z-score Statistical Detection - query_length,Medium,192.168.197.135,oak-extranet.oak-extranet-op399.lab.local,"Statistical anomaly: query_length Z-score = 2.21 (value: 41, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.910276,Z-score Statistical Detection - query_length,Medium,192.168.197.135,oak-extranet-op420.oak-extranet-op421.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.910330,Z-score Statistical Detection - query_length,Medium,192.168.197.135,oak-extranet-op404.oak-extranet-op406.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.910384,Z-score Statistical Detection - query_length,Medium,192.168.197.135,oak-extranet-op243.oak-extranet-op244.lab.local,"Statistical anomaly: query_length Z-score = 2.95 (value: 47, baseline mean: 23.05)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
